"URL","Versions","Traffic rank","IP country","IP region","Language","Email address","Email address (verified)","Email address (safe)","Phone number","Skype","WhatsApp","Twitter","Facebook","Instagram","GitHub","TikTok","YouTube","Pinterest","LinkedIn","Owler","Title","Description","Copyright","Copyright year","Responsive","schema.org types","Cert organisation","Cert country","Cert state","Cert locality","Cert issuer","Cert protocol","Cert expiry","SPF record","DMARC record","SSL/TLS enabled","Google Analytics","Google AdSense","Medianet","Facebook","Optimizely","Company name","Inferred company name","Industry","About","Locations","Company size","Company type","Company founded","People"
"https://issuu.com","16.13.1 ; 17.0.1 ; 17.0.2","62467","NZ ; US","VA","EL ; EN ; ES ; NL ; TH ; ar ; ar-sa ; ca ; cy ; cz","Joe Hyrkin -- CEO at Issuu <joe@issuu.com> ; contact@issuu.com ; privacy@issuu.com","Joe Hyrkin -- CEO at Issuu <joe@issuu.com> ; contact@issuu.com ; privacy@issuu.com","Joe Hyrkin -- CEO at Issuu <joe@issuu.com>","","","","https://www.twitter.com/issuu","https://www.facebook.com/issuu","https://www.instagram.com/issuu","","","","https://www.pinterest.com/issuu","https://www.linkedin.com/company/167444","","","","","","TRUE","","","","","","Amazon","TLS 1.2","1663545599","","","TRUE","","","","","","","ISSUU","","","","","","",""
"https://www.kaggle.com","","62281","US","","EN ; FR ; ar ; ar-AR ; ar-MA ; ar-eg ; ar-xm ; bg ; ca ; cy","","","","","","","","","","","","","","https://www.linkedin.com/company/kaggle ; https://www.linkedin.com/company/kaggle-blue ; https://www.linkedin.com/company/ds4c","","Kaggle: Your Machine Learning and Data Science Community","Kaggle is the world’s largest data science community with powerful tools and resources to help you achieve your data science goals.","","","TRUE","","","","","","GTS CA 1D4","TLS 1.3","1642612768","TRUE","TRUE","TRUE","UA-12629138","","","","","Kaggle","KAGGLE","Information Technology and Services","Kaggle provides cutting-edge data science, faster and better than most people ever thought possible. We have a proven track-record of solving real-world problems across a diverse array of industries including pharmaceuticals, financial services, energy, information technology, and retail. Kaggle offers both public and private data science competitions and on-demand consulting by an elite global talent pool.","San Francisco, California ; 188 King Street #502, San Francisco, California 94107, US","11-50 employees","Privately Held","2010","Zachary Bogue -- Cofounder and Managing Partner at DCVC ; Philip Margolis -- Freelance Machine Learning Specialist, Kaggle Competitions Grandmaster ; Jeff Moser -- ; Peijen Lin -- Software Engineer at Google"
"https://store.playstation.com","","62007","","","","","","","","","","","","","","","","","","","","","","","","","Sony Interactive Entertainment Inc.","","","MINATO-KU","GeoTrust RSA CA 2018","TLS 1.3","1663199999","TRUE","TRUE","TRUE","","","","","","","","","","","","","",""
"https://start.atlassian.com","","61968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://www.techradar.com","16.14.0","61480","GB","","EN ; ES ; ar ; ar-OM ; ar-ae ; az ; bg ; bg-BG ; bs ; ca","alice.marshall@futurenet.com","","","","","","https://www.twitter.com/@aliceymarshall","https://www.facebook.com/TechRadar","https://www.instagram.com/mostardentlyalice","","","","","https://www.linkedin.com/in/alice-marshall-3a109384 ; https://www.linkedin.com/in/steve-mccaskill-14690627 ; https://www.linkedin.com/company/techradar-pro ; https://www.linkedin.com/company/techradarme ; https://www.linkedin.com/company/techradar ; https://www.linkedin.com/company/techradar-india","","TechRadar | The source for tech buying advice","The latest technology news and reviews, covering computing, home entertainment systems, gadgets and more","© Future Publishing Limited Quay House, The Ambury, Bath BA1 1UA. All rights reserved. England and Wales company registration number 2008885.","2008","TRUE","NewsArticle ; WebPage ; SpeakableSpecification ; Organization ; ImageObject","","","","","R3","TLS 1.3","1650015982","TRUE","TRUE","TRUE","UA-48894329","","","","","TechRadar Pro","TECHRADAR","Online Media","TechRadar Pro is your go-to source for business computing and IT news, buying guides, features and reviews We're looking at a range of technology, covering hardware, software, mobile, networks, storage, cloud and others. We also intend to investigate the issues around IT and managing information that face companies in the SMB sector. Follow us on Twitter @TechRadarPro","London, Paddington ; 1-10 Praed Mews, Paddington, London, Paddington W2 1QY, GB","501-1,000 employees","Public Company","2012","Jamie Carter – Journalist -- Senior Contributor at Forbes. Space, travel and tech journalist. ; Anthony Spadafora -- Tech Journalist and Professional Writer. ; Kevin Oliver -- Contributor at BGR Media LLC ; Abid Reza -- --Tech lover"
"https://panel.torob.com","","61445","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://dmitripavlutin.com","","61156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://www.agoda.com","0 ; 031 ; 0854 ; 1 ; 11 ; 113 ; 137 ; 15 ; 2 ; 20","61135","US","","ID ; ar ; ar-SA ; bg ; bn ; bn-BD ; ca ; cy ; da ; de","""""arbitration.optout@agoda.com"""" ; arbitration.optout@agoda.com","","","","","","","","","","","","","https://www.linkedin.com/company/raj-shanti-guest-house ; https://www.linkedin.com/company/alkaram-hotel-apartment","","","","All material herein © 2005–2021 Agoda Company Pte. Ltd. All Rights Reserved.","2005","TRUE","","Agoda Company Pte. Ltd.","","","Singapore","GeoTrust RSA CA 2018","TLS 1.2","1659571199","TRUE","TRUE","FALSE","","","","","","Raj Shanti Guest House","Agoda Company Pte. Ltd.","Appliances, Electrical, and Electronics Manufacturing","Raj Shanti Guest House is one of the fastest-growing online hotel platforms worldwide listing hundreds of thousands of hotels and providing services in 38 different languages. Agoda Company Pte. Limited. the company behind Agoda.com was established in 2005 by two veterans of the online travel business and in 2007 was acquired by Priceline Group the largest seller of rooms online. Priceline Group is publicly traded on NASDAQ (Nasdaq: PCLN) and is a part of the SP 500.\rAgoda.com employs more than 1300 travel professionals representing more than 20 countries. There are major operations in Singapore Bangkok Kuala Lumpur Tokyo Sydney Hong Kong and Budapest with an additional presence in major cities across Asia Africa the Middle East Europe and the Americas. Dedicated market managers maintain close relationships with Agoda.com hotel partners around the globe creating special promotions and marketing programs to help Agoda.com offer some of the best deals on the Internet. This competitive edge is backed up by a best-price guarantee.Agoda.com's award-winning website is fast easy to use and employs world-class technology to offer instant confirmation for every one of our hundreds of thousands of listed hotels. In addition to a wide selection of accommodation and room types the millions of Agoda.com hotel reviews are 100 per cent authentic submitted by customers after they have completed their hotel stay. Finally our 24/7 multi-lingual customer service support means assistance is quick at hand when it really counts.At Agoda.com we take pride in being accountable reachable and connected. We offer customers the widest set of hotel options and always strive to offer the most competitive price. By doing this we hope to make travel more affordable accessible and enjoyable to customers around the world.AGODA &reg is a registered trademark of AGIP LLC used under license by Agoda Company Pte. Limited.","Varanasi, Uttar Pradesh ; SA 6/22-T-16 K Mawaiya Near Tibetan sansthan, Varanasi, Uttar Pradesh 221007, IN","","","",""
"https://documenter.getpostman.com","","61084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://www.duolingo.com","","60614","PA","","ES ; FR ; ar ; az ; bn ; ca ; ca-ES ; cn ; cs ; cs-CZ","Amy Bohutinsky -- Board Director, Operator, Investor <amy@duolingo.com> ; Rose Hastings Keith -- Senior Operations Manager @ Duolingo <rose@duolingo.com> ; Natalie Glance -- Senior VP of Engineering at Duolingo <natalie@duolingo.com> ; timothy shey -- vp, studios + content, duolingo <timothy@duolingo.com>","Amy Bohutinsky -- Board Director, Operator, Investor <amy@duolingo.com> ; Rose Hastings Keith -- Senior Operations Manager @ Duolingo <rose@duolingo.com> ; Natalie Glance -- Senior VP of Engineering at Duolingo <natalie@duolingo.com> ; timothy shey -- vp, studios + content, duolingo <timothy@duolingo.com>","Amy Bohutinsky -- Board Director, Operator, Investor <amy@duolingo.com> ; Rose Hastings Keith -- Senior Operations Manager @ Duolingo <rose@duolingo.com> ; Natalie Glance -- Senior VP of Engineering at Duolingo <natalie@duolingo.com> ; timothy shey -- vp, studios + content, duolingo <timothy@duolingo.com>","","","","","","","","","","","https://www.linkedin.com/company/duolingo ; https://www.linkedin.com/company/doulingo","","","","","","FALSE","","","","","","Go Daddy Secure Certificate Authority - G2","TLS 1.2","1671779735","","","TRUE","","","","","","Duolingo","DUOLINGO","Internet","Duolingo is the world’s most popular way to learn a language. Our mission is to develop the best education in the world and make it universally available. Founded in 2011 by Luis von Ahn and Severin Hacker, Duolingo is the most downloaded education app in the history of the App Store and in 2019 became the top-grossing education app worldwide. The app has been awarded Apple's iPhone App of the Year and Android's Best of the Best. Learning a new language used to be expensive; we believe it should be free. Over 1.2 billion people are learning a second language and most of them are learning English to improve their lives. Learning a new language is hard; we believe it can be fun. We use bite-sized lessons that feel like playing a game to keep our learners motivated. With over 500 million learners we have unprecedented data insights on how people learn. Our teams of language learning scientists, machine learning engineers, and AI experts use this data to constantly improve our effectiveness. We’re building a future in which the highest-quality education is accessible to all. Duolingo has raised US $138 million from investors including Union Square Ventures, Capital G (formerly Google Capital), NewView Capital, Kleiner Perkins Caufield & Byers, Drive Capital, Ashton Kutcher and Tim Ferriss. Duolingo has been named to: Forbes' ""Next Billion Dollar Startups"" (2019), CNBC's Disruptor 50 (2018, 2019), Fortune's ""Change the World"" list (2019), TIME Magazine's Genius Companies (2018), Fast Company's ""Most Innovative Companies"" (2017, 2018, 2020), Inc.'s ""Best Places to Work"" (2018), Entrepreneur's ""Top Company Cultures"" (2018). For New Grads and Interns: http://university.duolingo.com","Pittsburgh, PA ; 5900 Penn Avenue, Pittsburgh, PA 15206, US ; East Gongxiao Building, 28 Guandongdian Street, Beijing, Chaoyang 100001, CN ; 85 Broad St, 8th Floor, New York, NY 10004, US ; 1525 11th Ave, Seattle, Washington 98122, US","501-1,000 employees","Public Company","2011","timothy shey -- vp, studios + content, duolingo ; Natalie Glance -- Senior VP of Engineering at Duolingo ; Amy Bohutinsky -- Board Director, Operator, Investor ; Rose Hastings Keith -- Senior Operations Manager @ Duolingo"
"https://indodax.com","","60284","ID","","EN ; ID ; ca ; cy ; en ; en-GB ; en-ID ; en-US ; en-gb ; en-id","support@indodax.com","support@indodax.com","","","","","https://www.twitter.com/indodax","https://www.facebook.com/indodax","https://www.instagram.com/indodax","","","","","https://www.linkedin.com/company/indodax ; https://www.linkedin.com/company/gainmax-capital","","Harga Bitcoin Indonesia, Ayo Trading di Indodax.com","Beli Bitcoin Indonesia dengan harga Bitcoin terpercaya di Indodax, marketplace BTC, Dogecoin, Ethereum, USDT dengan lebih dari 2 juta member. Daftar sekarang!","","","TRUE","","PT Indodax Nasional Indonesia","","","","Sectigo RSA Organization Validation Secure Server CA","TLS 1.2","1665446399","","","TRUE","UA-46363731","","","","","INDODAX - Indonesia Digital Asset Exchange","PT Indodax Nasional Indonesia","Financial Services","INDODAX is the Largest Indonesia Digital Crypto Exchange that act as backbone for the entire finance ecosystem in Indonesia that implementing public blockchain technology. Formerly knows as Bitcoin Indonesia. It has been serving Indonesia and South East Asia since 2014. We build a world-class Digital Asset service business that focuses on exceptional customer service, continuous innovation and long term client relationships. We actively upgrading our Indodax.com to improve its services. Please visit our site: www.Indodax.com","Jakarta Selatan, Jakarta Selatan ; Jl. Jend. Sudirman No.Kav 25, RT.4/RW.2, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Millennium Centennial Center, Jakarta Selatan, Jakarta Selatan 12920, ID","51-200 employees","Privately Held","2014","Yos Adiguna Ginting -- Commissioner at INDODAX - Indonesia Digital Asset Exchange ; Padila Yakub -- Head of the Land Transportation Facilities and Infrastructure Section ; Michael Tjiong -- Recruitment Manager at PT. Indodax ; Made Dimas Astra W. -- VP of IT || AWS Solution Architect || High Performance Computing"
"https://www.theguardian.com","0 ; 1 ; 2 ; 202 ; 207 ; 209 ; 21 ; 3 ; 35 ; 4","60048","GB ; SE","","EN ; ES ; NL ; ar ; bg ; bg-BG ; bs-BA ; ca ; cs ; cy","userhelp@theguardian.com ; syndication@theguardian.com ; rights@theguardian.com ; dmca@theguardian.com ; business.information@theguardian.com ; recruit@theguardian.com","recruit@theguardian.com","","+61 2 8076 8400 ; +442033532000 ; +6128076850 ; +12122317762 ; +120251789042","","","https://www.twitter.com/guardian ; https://www.twitter.com/gdn_foundation ; https://www.twitter.com/msmarto ; https://www.twitter.com/ashifa_k ; https://www.twitter.com/stevenappleby","https://www.facebook.com/theguardian","https://www.instagram.com/guardian ; https://www.instagram.com/thelandofstevenappleby","","","","","https://www.linkedin.com/company/theguardian","","","","© 2022 Guardian News & Media Limited or its affiliated companies. All rights reserved.","2022","TRUE","ImageObject ; Organization ; ViewAction ; WebPage ; ListItem","","","","","GlobalSign Atlas R3 DV TLS CA H2 2021","TLS 1.3","1670422093","TRUE","TRUE","TRUE","UA-78705427","","","","","","THE GUARDIAN","","","","","","",""
"https://quizlet.com","60","60003","CA","","ES ; ES-ES ; ar ; ar-sa ; az ; bs ; ca ; co ; cs ; da","advertising@quizlet.com ; Matt Lanier -- Vice President of Engineering, Technical Infrastructure, at Quizlet <matt.lanier@quizlet.com> ; Rahim Hirji <rahim.hirji@quizlet.com> ; info@quizlet.com ; Matt Lanier -- Vice President of Engineering, Technical Infrastructure, at Quizlet <matt@quizlet.com>","advertising@quizlet.com ; Matt Lanier -- Vice President of Engineering, Technical Infrastructure, at Quizlet <matt.lanier@quizlet.com> ; Rahim Hirji <rahim.hirji@quizlet.com> ; info@quizlet.com ; Matt Lanier -- Vice President of Engineering, Technical Infrastructure, at Quizlet <matt@quizlet.com>","Matt Lanier -- Vice President of Engineering, Technical Infrastructure, at Quizlet <matt.lanier@quizlet.com> ; Rahim Hirji <rahim.hirji@quizlet.com> ; Matt Lanier -- Vice President of Engineering, Technical Infrastructure, at Quizlet <matt@quizlet.com>","","","","","","","","","","","https://www.linkedin.com/company/quizlet","","Captcha Challenge…","","","","","","Quizlet, Inc.","","","San Francisco","DigiCert TLS RSA SHA256 2020 CA1","TLS 1.3","1646697599","","","TRUE","","","","","","Quizlet","Quizlet, Inc.","E-Learning Providers","Quizlet is a leading consumer learning brand that builds learning tools to inspire and empower students and teachers. Our team is already supporting a user base of over 60 million active users a month. We're also among the top 20 U.S. websites and top education apps for iOS and Android - and it's only the beginning. We’re a fast-growing Series C startup, valued at $1 Billion and backed by Union Square Ventures, Costanoa Venture Capital, Icon Ventures, Owl Ventures, Altos Ventures and General Atlantic. With our massive reach and focus on delivering high-quality innovative learning tools, we're having a major global impact on education. Read more at https://quizlet.com/mission. Come join us — we're hiring!","San Francisco, CA ; 501 2nd Street, Suite 500, San Francisco, CA 94107, US ; 501 2nd St, San Francisco, CA 94107, US ; 1801 Wewatta St, Denver, Colorado 80202, US ; 199 Lafayette St, Unit 3B, New York, NY 10012, US","201-500 employees","Privately Held","2005","Matt Lanier -- Vice President of Engineering, Technical Infrastructure, at Quizlet ; Rahim Hirji -- ; Mark Selcow -- ; ✨Turadg Aleahmad --"
"https://feathericons.com","","59644","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://www.hackerrank.com","16.9.0 ; 17.0.2","59024","US","","Ar ; EN-US ; ES ; ar ; az ; bg ; bn ; ca ; cs ; cy","support@hackerrank.com","support@hackerrank.com","","","","","","","","","","","","https://www.linkedin.com/company/hackerrank ; https://www.linkedin.com/company/coder71-pstu ; https://www.linkedin.com/company/hackerrak-club-aufs ; https://www.linkedin.com/company/team-hackerrank","","","","Copyright © 2022 HackerRank | Careers","2022","TRUE","Organization ; ImageObject ; WebSite ; SearchAction ; WebPage","","","","","DigiCert SHA2 Secure Server CA","TLS 1.3","1662767999","","","TRUE","","","","","","HackerRank","HACKERRANK","Computer Software","HackerRank is a technology hiring platform that is the standard for assessing developer skills for over 2600 companies around the world. HackerRank helps companies hire skilled developers and innovate faster by enabling tech recruiters and hiring managers to objectively evaluate talent at every stage of the recruiting process.","Mountain View, California ; 700 E El Camino Real, Mountain View, California 94040, US ; 1 Fore Street Avenue, London, England EC2Y 9DT, GB ; 10 W Market St, Indianapolis, Indiana 46204, US ; 5th Block, Koramangala Industrial layout, Bangalore, IN","201-500 employees","Privately Held","2012","Juan Herrera -- Chief Revenue Officer at HackerRank ; Cole Goeppinger -- SVP Engineering at HackerRank ; JESSE SIMS -- Vice President & Head of Partners @ HackerRank ; TK (Takeshi) Mori --"
"https://greensock.com","","58978","","","","","","","","","","","","","","","","","https://www.linkedin.com/company/greensock","","","","","","","","","","","","","","","","","TRUE","","","","","","GreenSock","","Internet Publishing","GreenSock is all about making it easier for developers to create silky-smooth interactive experiences that “just work"" in every browser. The GreenSock Animation Platform (GSAP) is a suite of JavaScript tools that have become an industry standard powering the slick effects on most award-winning sites. Its decade-long track record of innovation and ongoing support has earned the trust of countless developers who rely on it for the most demanding projects every day. Learn more at https://greensock.com.","WEST CHICAGO, IL ; 28W051 Timber Ln, WEST CHICAGO, IL 60185, US","2-10 employees","Privately Held","2000","Jack Doyle -- ; Brad Larson -- Co-Founder / Technical Lead ; CJ Oltman -- Co-Founder & CEO at BannerWave"
"http://www.cnbc.com","","58654","US ; NJ","","EN ; af-ZA ; ar ; ar-AR ; bg ; ca ; cs ; cs-cz ; cy ; da","customercare@cnbc.com ; customercare@cnbc.com","customercare@cnbc.com","","","","","https://www.twitter.com/@Malinskid ; https://www.twitter.com/CNBCMakeit ; https://www.twitter.com/cnbc","https://www.facebook.com/CNBCMakeIt ; https://www.facebook.com/cnbc","https://www.instagram.com/cnbcmakeit ; https://www.instagram.com/cnbc","","","https://www.youtube.com/cnbcmakeit","","https://www.linkedin.com/company/cnbc ; https://www.linkedin.com/company/private-investors ; https://www.linkedin.com/company/european-business-news","","Stock Markets, Business News, Financials, Earnings - CNBC","CNBC is the world leader in business news and real-time financial market coverage. Find fast, actionable information.","Copyright © 2021, Refinitiv. All rights reserved. The Refinitiv entity listed above and its Affiliates are referred to below as “Refinitiv”.","2021","TRUE","NewsArticle ; SpeakableSpecification ; Person ; Organization ; ImageObject","NBCUniversal Media, LLC","","","Englewood","DigiCert SHA2 Secure Server CA","TLS 1.3","1647993599","TRUE","FALSE","TRUE","UA-36353629","","","","","CNBC","NBCUniversal Media, LLC","Broadcast Media Production and Distribution","Welcome to CNBC's home on LinkedIn! Follow us for regular updates about financial news, top CNBC.com stories, behind-the-scenes moments and more. CNBC, Inc. provides business news in the United States and Canada. It provides real-time financial market coverage and business information. The company, through its Web site, cnbc.com, provides real-time market analysis; video programming daily; industry and topic-specific blogs; cnbc.com live stream, a long-form scheduled programming of events; charts; and investing tools. The company was founded in 1989 and is headquartered in Englewood Cliffs, New Jersey. CNBC, Inc. operates as a subsidiary of NBC Universal, Inc.","Englewood Cliffs, NJ ; 1 CNBC Plaza, Englewood Cliffs, NJ 07632, US","501-1,000 employees","Public Company","","Mabel Jong -- Executive Producer & Host, HealthDay Now at HealthDay News ; Sree Sreenivasan -- Marshall Loeb Visiting Prof of Digital Innovation, Stony Brook • CEO & co-founder, @Digimentors • host of global Covid show • former Chief Digital… ; Neil Kane -- Entrepreneur | Executive | Educator | """"Achieving Success Through Innovation"""" ; Naveen Agarwal --"
"https://coin360.com","","58362","","","","","","","","","","","","","","","","","https://www.linkedin.com/company/coin360","","","","","","","","","","","","","","","","","FALSE","","","","","","COIN360","","Internet Publishing","Coin360.com visualizes live cryptocurrency market data. It is used by everyone from enthusiasts to professional traders. We strive to be an engaging source of information, unbiased and trustworthy.","St. Julian's ; St. Julian's, MT","2-10 employees","Privately Held","","Niclas Sandstrom -- CEO @ Hilbert Group ; Viktor Bengtsson -- CEO at COIN360 ; Jake Cormack -- COO, Managing Partner at Chiron Partners ; Yun Cai -- Global Business Expansion | Market Strategy | B2B | EMEA |APAC"
"http://reactgo.com","","58249","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://id.pinterest.com","2873 ; 6","57791","","","","","","","","","","","","","","","","","https://www.linkedin.com/company/rafi-home-furnishings","","","","","","","","","","","","","","","","","TRUE","","","","","","RHF Global Trade","","Furniture","Exporter of wooden furniture and wooden solid door, we have wide variety of style for furniture products such as bedroom set furniture, living room set furniture and dining set furniture, we are also made solid wooden door made by solid mahogany wood and teak wood.","Ngaliyan, Central Java ; Jalan Karonsih Utara IV, Ngaliyan, Central Java, ID","","Partnership","2003",""
"https://app.circleci.com","15.6.2","57721","","","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","","Amazon","TLS 1.2","1669161599","TRUE","FALSE","TRUE","","","","","","","CHROMEWEBDATA","","","","","","",""
"https://techcrunch.com","","57619","US ; FI","","EN ; NL ; ar ; ar-ae ; bg-BG ; bn ; ca ; cs ; cy ; de","natasha.m@techcrunch.com ; info@techcrunch.com ; lucas@techcrunch.com","info@techcrunch.com ; lucas@techcrunch.com","","","","","https://www.twitter.com/ritacyliao ; https://www.twitter.com/techcrunch","","https://www.instagram.com/techcrunch","","","","","https://www.linkedin.com/company/techcrunch ; https://www.linkedin.com/company/one-nordic-furniture-company ; https://www.linkedin.com/company/tech-acquisitions ; https://www.linkedin.com/company/ludo-star ; https://www.linkedin.com/company/borjan123 ; https://www.linkedin.com/company/wavy12453","","","","","","TRUE","NewsArticle ; WebPage ; ImageObject ; Person ; Organization","","","","","DigiCert SHA2 High Assurance Server CA","TLS 1.3","1650499199","","","TRUE","UA-991406","ca-pub-2508481855317367","","","","One Nordic Furniture Company (ACQUIRED)","TECHCRUNCH","Furniture","ACQUIRED IN 2014. One Nordic is a new furniture brand for the digital generation. With clever design solutions, One Nordic bridges the gap between high-design and flat-pack furniture. In close collaboration with some of the best designers of today, One Nordic develops intuitive and easy-to-assemble interior products of high quality. One Nordic's products are available from the online store at onenordic.com and from selected retailers around the world.","Helsinki, Southern Finland ; Telakkakatu 6, Helsinki, Southern Finland 00150, FI","2-10 employees","Public Company","2011",""
"https://movie.douban.com","0.14.5 ; 15.4.1","57336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://www.leagueoflegends.com","","57090","","","","","","","","","","","","","","","","","","","","","","","","","Riot Games Inc","","","Los Angeles","HydrantID Server CA O1","TLS 1.3","1662073573","TRUE","FALSE","TRUE","","","","","","","","","","","","","",""
"https://cart.godaddy.com","16.14.0","56862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://analytics.moz.com","","56827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://live.bilibili.com","16.13.1 ; 17.0.2","56780","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","","","","","","","","","",""
"https://whois.domaintools.com","","56541","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","","","","","","","","","",""
"https://bugcrowd.com","15.4.2","56539","CA","","ar ; ca ; cy ; da ; de ; de-AT ; de-DE ; el ; en ; en-AE","info@bugcrowd.com ; sales@bugcrowd.com ; press@bugcrowd.com ; support@bugcrowd.com ; customer@bugcrowd.com","info@bugcrowd.com ; sales@bugcrowd.com ; press@bugcrowd.com ; support@bugcrowd.com ; customer@bugcrowd.com","","","","","","","","","","","","https://www.linkedin.com/company/bugcrowd","","Just a moment...","","","","FALSE","","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1652918399","","","TRUE","","","","","","Bugcrowd","BUGCROWD","Computer & Network Security","The SaaS-based, all-in-one Bugcrowd Security Knowledge Platform™ brings crowdsourcing, rapid triage, and data-driven insights to multiple security use cases, keeping all your digital assets secure and resilient throughout the software development lifecycle (SDLC). Based in San Francisco, Bugcrowd is backed by Blackbird Ventures, Costanoa Ventures, Industry Ventures, Paladin Capital Group, Rally Ventures, Salesforce Ventures and Triangle Peak Partners. Learn more at www.bugcrowd.com","San Francisco, CA ; 921 Front Street, Suite 100, San Francisco, CA 94111, US","51-200 employees","Privately Held","2012","Jai Choi -- Global tech investor ; Alan Jones -- Tech startup investor, non-executive director, product and marketing leadership. ; Charles Beeler -- ; Nick Ellsmore -- Global Head of Strategy, Consulting & Professional Services at Trustwave"
"https://ark.intel.com","16.13.1","56425","","","","","","","","","","","","","","","","","https://www.linkedin.com/company/ark-advanced-technology","","","","","","","","","","","","","","","","","","","","","","","Ark Advanced Technology","","Electrical/Electronic Manufacturing","Intel® product specifications, features and compatibility quick reference guide and code name decoder. Compare products including processors, desktop boards, server products and networking products.","Silver Spring, Maryland ; 12908 Buccaneer Rd, Silver Spring, Maryland 20904-3310, US","2-10 employees","","","Chad Carlsen -- Chief Executive Officer at Ark Advanced Technology, Inc."
"https://shopee.com.br","16.11.0","56390","BR","","EN ; PT-BR ; br ; ca ; cy ; en ; en-BR ; en-GB ; en-IN ; en-US","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","SSL.com RSA SSL subCA","TLS 1.2","1667537827","","","TRUE","","","","","","","SHOPEE","","","","","","",""
"https://app.qbo.intuit.com","16.13.1","56305","","","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","","DigiCert TLS RSA SHA256 2020 CA1","TLS 1.2","1672876799","TRUE","TRUE","TRUE","","","","","","","CHROMEWEBDATA","","","","","","",""
"https://track.aliexpress.com","16.8.6","56244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","TRUE","TRUE","","","","","","","","","","","","","",""
"https://stackabuse.com","","56164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://whimsical.com","","55870","US","","EN ; ES ; FR ; ar ; bg-BG ; br ; ca ; cs ; cs-CZ ; cy","hello@whimsical.com ; privacy@whimsical.com ; copyright@whimsical.com ; help@whimsical.com ; hello@whimsical.com ; Doug Avery <doug@whimsical.com> ; Jakob Tolstrup Bech -- Product Manager at Whimsical <jakob@whimsical.com> ; Todd Moy -- Product Designer <todd@whimsical.com> ; copyright@whimsical.com ; info@whimsical.com","hello@whimsical.com ; Doug Avery <doug@whimsical.com> ; Jakob Tolstrup Bech -- Product Manager at Whimsical <jakob@whimsical.com> ; Todd Moy -- Product Designer <todd@whimsical.com> ; copyright@whimsical.com ; info@whimsical.com ; privacy@whimsical.com ; help@whimsical.com","Doug Avery <doug@whimsical.com> ; Jakob Tolstrup Bech -- Product Manager at Whimsical <jakob@whimsical.com> ; Todd Moy -- Product Designer <todd@whimsical.com>","","","","https://www.twitter.com/whimsical ; https://www.twitter.com/whimsicalpowers","","","","","","","https://www.linkedin.com/company/whimsical","","Whimsical - Where Great Ideas Take Shape","Whimsical is the visual workspace for thinking and collaboration, combining flowcharts, wireframes, sticky notes, mind maps and docs. Crafted for speed and clarity.","© 2022 Whimsical Inc.","2022","TRUE","Corporation","","","","","Amazon","TLS 1.3","1650239999","TRUE","TRUE","TRUE","","","","","","Whimsical","WHIMSICAL POWERS","Software Development","The unified workspace for shaping ideas – Flowcharts, Wireframes, Mind Maps, Projects and Docs.","Denver, Colorado ; Denver, Colorado, US","11-50 employees","Privately Held","2017","Todd Moy -- Product Designer ; Doug Avery -- ; Jakob Tolstrup Bech -- Product Manager at Whimsical ; Melanie (Mel) Larsen -- Customer Success & Support, right-hand woman to Product & Revenue Ops"
"https://new.qq.com","","55776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
