"URL","Versions","Traffic rank","IP country","IP region","Language","Email address","Email address (verified)","Email address (safe)","Phone number","Skype","WhatsApp","Twitter","Facebook","Instagram","GitHub","TikTok","YouTube","Pinterest","LinkedIn","Owler","Title","Description","Copyright","Copyright year","Responsive","schema.org types","Cert organisation","Cert country","Cert state","Cert locality","Cert issuer","Cert protocol","Cert expiry","SPF record","DMARC record","SSL/TLS enabled","Google Analytics","Google AdSense","Medianet","Facebook","Optimizely","Company name","Inferred company name","Industry","About","Locations","Company size","Company type","Company founded","People"
"https://www.hostinger.com.br","1.5.1","71345","BR","","EN-US ; ar ; ca ; da ; en ; en-US ; en-gb ; en-us ; es-pe ; fr","abuse@hostinger.com ; sales@hostinger.com.br","sales@hostinger.com.br","","","","","https://www.twitter.com/HostingerBrasil","https://www.facebook.com/Hostinger.com.br","https://www.instagram.com/hostinger.br","","","","","https://www.linkedin.com/company/hostingerbrasil","","A plataforma de Host Feita Para Você - Hostinger","Economize até 76% de desconto no seu plano host e crie um site perfeito. Solução rápida, segura e suporte 24/7. Tudo para o seu sucesso na web.","© 2004-2022 hostinger.com.br - Serviço de domínio barato e a melhor hospedagem barata.","2004","TRUE","Service ; Brand ; AggregateOffer ; Organization ; PostalAddress","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1652313599","TRUE","TRUE","TRUE","","","","","","Hostinger Brasil","HOSTINGER","Information Technology and Services","Somos um grupo de prestígio internacional especializado em hospedagem de sites, presente em mais de 178 países desde 2004. Nossa missão é dar todo o suporte e estrutura, através do nosso portfólio de produtos e serviços, para que os nossos clientes alcancem o seu sucesso na internet. Estamos focados em um crescimento acelerado e sustentável, alta performance e excelência em atendimento e suporte, auxiliando os nossos clientes a trilharem seu caminho de sucesso online. Dentre as empresas pertencentes ao Grupo Hostinger Global estão a WebLink e 000Webhost, que juntas possuem um portfólio amplamente diversificado, pronto para atender às necessidades dos usuários em todas as etapas de um projeto online. Nossa cultura é fortemente focada em resultados, inovação, capacitação e respeito. Somos conscientes de que o nosso crescimento acelerado e alta performance é alcançada com uma força de trabalho em sinergia e comprometida com o cliente.","Florianópolis, Santa Catarina","201-500 employees","Privately Held","2004","Pedro Mota -- Especialista em cartografia temática ; Bruna Vidanya Dutra -- Translator Junior | Hostinger Brasil ; Andrew Ribeiro -- Customer Success Specialist | Hostinger Brasil ; Rodrigo Marin Adão -- Profissional de Customer Success e Suporte Senior"
"https://learndigital.withgoogle.com","1.7.9","69817","US","","PL-pl ; ar ; ar-AR ; ar-EG ; bn ; cy ; da ; de ; de-AT ; de-CH","","","","","","","https://www.twitter.com/share","","","","","","","https://www.linkedin.com/company/google-digitalgarage ; https://www.linkedin.com/company/google-digital-training","","","","","","TRUE","WebSite ; WebPage ; Organization ; AggregateRating ; Place","","","","","GTS CA 1C3","QUIC","1642989985","TRUE","TRUE","TRUE","UA-63735261","","","","","Google Digital Garage","LEARNDIGITAL.WITHGOOGLE","E-Learning","The Digital Garage is a non-profit nationwide programme from Google delivering free digital skills training via an online learning platform. This platform provides individuals with a tailored training plan to learn digital skills, completely for free.","","1,001-5,000 employees","Privately Held","","Benitta Tanit Rønne Pedersen -- Nye udfordringer søges... ; George Gritzalas -- Marketing Strategist MSc. | Innovation Consultant | Trainer ; Ugo donald Egelonu -- Grafica pubblicitaria presso VITTORIO EMANUELE II - RUFFINI ; Fabio Prete -- Data Scientist, SEO Specialist, Web Engineer"
"https://www.minecraft.net","1.7.9","68105","SE","","ES ; ar ; ar-tn ; cs ; cs-CZ ; da ; da-DK ; de ; de-DE ; el","","","","","","","","","","","","","","https://www.linkedin.com/company/mojangstudios ; https://www.linkedin.com/company/minecraft","","","","","","FALSE","","","","","","RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1","TLS 1.3","1662508799","","","TRUE","","","","","","Mojang Studios","MINECRAFT","Computer Games","Mojang Studios is a Microsoft-owned game developer studio based in Stockholm, Sweden. We are best known as the creators of Minecraft, and are currently working on several new games, a movie, a board game, and lots more – all within the Minecraft franchise. At Mojang Studios we create games, products and services to inspire creativity. As part of that pursuit, we are prepared to take risks. It’s how we grow! We develop games with a strong community focus and put players first in everything we do. Our games are built for everyone, because we believe in demonstrating equality and not just talking about it. To help us create amazing things, we have built an equally amazing studio space. Situated right on the water by Söder Mälarstrand, it’s filled to the brim with all the tools, toys and inspiration required to create world-class entertainment. But of course, the people of Mojang Studios are what makes this place truly special. When you join, you’ll find yourself in the company of incredibly bright, warm, and creative individuals – all united and working toward a single goal. Come help us achieve it!","Stockholm, Stockholm ; Söder Mälarstrand 43, Stockholm, Stockholm 118 23, SE","51-200 employees","Privately Held","2009","Åsa Bredin -- Head of Engineering at Mojang Studios ; Henrik Kniberg -- I code Minecraft @ Mojang, coach teams & leaders, and jam a lot! ; Dana Mack -- ; David Lau -- Sr. Franchise Product Manager @ Mojang Studios, Microsoft | Finding the NPV of Fun on Minecraft | UW Foster School of Business"
"https://study.com","1.7.8","67236","CA","","ar ; bg ; bn ; ca ; cy ; de ; el ; en ; en-AE ; en-AU","","","","","","","https://www.twitter.com/studydotcom","https://www.facebook.com/StudyDotCom","https://www.instagram.com/studydotcom","","","","","https://www.linkedin.com/company/4825617 ; https://www.linkedin.com/company/studydotcom ; https://www.linkedin.com/company/study-com ; https://www.linkedin.com/company/new-market-development-inc ; https://www.linkedin.com/company/study-blog ; https://www.linkedin.com/company/studinfo ; https://www.linkedin.com/company/certified-legal-process","","","","© copyright 2003-2021 Study.com. All other trademarks and copyrights are the property of their respective owners. All rights reserved.","2003","TRUE","BreadcrumbList ; ListItem","","","","","AlphaSSL CA - SHA256 - G2","TLS 1.3","1668295529","TRUE","TRUE","TRUE","","","","878950682167250","","Study.com","STUDY DOTCOM","E-Learning","Study.com was founded by Adrian Ridner and Ben Wilson with the mission to make education accessible. Their vision expanded over the last two decades to become a leading online education platform delivering a personalized learning experience across a broad continuum of education. Our mission to make education accessible is rooted in the belief that information is the ultimate equalizer, and education is key to upward mobility. Study.com helps learners of all ages excel academically and close skills gaps. Every minute a learner enrolls in a course on Study.com and our College Accelerator solution, has collectively saved students $132 million in college tuition. At Study.com, you’ll join a team making a big impact in a cross-functional, collaborative environment where team members wear different hats and regularly interact with senior leadership. We get things done and move quickly. As a member of the Study.com team, you’ll empower millions of learners to achieve their education and career goals. You’ll also be part of a company dedicated to contributing to society. Study.com has donated $23 million in-kind value across social impact programs, including matching employee contributions to non-profit organizations and millions to help schools during the pandemic. Study.com’s team members, together with our Study Studio network of instructors, subject matter experts, video animators, and editors, have developed 1.5 million learning resources on our platform. This includes micro-lessons, videos, flashcards, lesson plans, worksheets and more, fueling 16 million hours of learning engagement a year. Study.com’s work and company culture have been recognized by: - Inc. Best Place to Work - Fortune Great Places to Work – Best Workplaces in the Bay Area - Golden Bridge Awards – Gold Winner Social Responsibility","Mountain View, CA ; 100 View Street, Suite 202, Mountain View, CA 94041, US ; 655 W Evelyn Ave, Mountain View, California 94041, US","51-200 employees","Privately Held","2002","Chris Mancini -- Chief Growth Officer at Study.com ; Greg Buechler -- Senior Talent Acquisition Consultant (Contractor) ; Bertrand Dussert -- ; Adam Kloza -- Sales Enablement, Operations, & Marketing at Study.com"
"https://lucid.app","","66751","","","EN ; FR ; NL ; RU ; ca ; cs ; cy ; da ; de ; de-DE","","","","","","","","","","","","","","https://www.linkedin.com/company/ac-faber","","","","","","TRUE","","","","","","Amazon","TLS 1.2","1675555199","FALSE","FALSE","TRUE","UA-47963417","","","","","AC Faber","LUCID","Information Technology and Services","","","","Privately Held","","Charlotte Leysen -- Passionate about Data Analytics, Data Science and Visualisations. Available as a Freelancer."
"https://account.sendinblue.com","1.4.5","66498","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://www.airforshare.com","1.6.6","66496","","","","","","","","","","","","","","","","","","","","","","","","","","","","","R3","TLS 1.2","1648769560","FALSE","FALSE","TRUE","","","","","","","","","","","","","",""
"https://www.ovhcloud.com","","66064","CA","QC","ca ; cy ; de-DE ; el ; en ; en-EN ; en-US ; en-us ; en-vn ; es","","","","","","","","","","","","","","https://www.linkedin.com/company/ovhgroup","","","","© Copyright 1999-2022 OVHcloud","2022","TRUE","Corporation ; ImageObject ; SearchAction","","","","","Sectigo RSA Domain Validation Secure Server CA","TLS 1.3","1660867199","","","TRUE","","","","","","OVHcloud","OVHCLOUD","Internet","OVHcloud is a global player and the leading European cloud provider operating 400,000 servers within over 30 data centers across 4 continents. For more than 20 years, OVHcloud has been leveraging an integrated model that provides full control of our value chain, from designing its servers to managing its data centers through to orchestrating its fiber-optic network. This unique approach enables OVHcloud to cover, independently, the full spectrum of use cases for its 1.6 million customers across 140 countries. OVHcloud now offers customers latest-generation solutions that combine high performance, predictable pricing and full data sovereignty to support their unfettered growth. The group employs more than 2,200 people and our teams are growing rapidly. To support our vision, we are constantly looking for new talents who share our values and ambitions. Our motto: be open, be sustainable, be free in the cloud!","Roubaix ; 2 rue Kellermann, Roubaix, FR ; Calle de Alcalá, 21, Madrid, Community of Madrid 28014, ES ; Via Carlo Imbonati, 18, Milan, Lombardy 20159, IT ; Christophstraße 19, Köln, Nordrhein-Westfalen 50670, DE ; 1801 Avenue McGill College, Montreal, Quebec H3A2N4, CA","1,001-5,000 employees","Partnership","1999","Pascal Jaillon -- Product Executive - Cloud, Enterprise & E-commerce ; Philip Marais -- Free cloud credits 4 startups/scaleups | Mentor-coach for startups/scaleups & business | Global Programme Management | Connector | Facilitator |… ; Khaled Allab -- ; Jean-Christophe Chauvet --"
"https://mediatemple.net","1.2.0-rc.3 ; 1.8.2","65233","US","","EN ; ar ; ca ; cs-CZ ; cy ; da ; da-DK ; de ; de-CH ; de-DE","","","","","","","","","","","","","","https://www.linkedin.com/company/media-temple","","","","","","FALSE","","","","","","Go Daddy Secure Certificate Authority - G2","TLS 1.3","1677612905","","","TRUE","","","","","","Media Temple","MEDIATEMPLE","Internet","For over 20 years, agencies, designers, developers and entrepreneurs have trusted Media Temple’s high-powered platforms and personalized 24/7 support to always be there to empower their creativity. Our premium service model combined with our scalable technology allows us to focus on delivering only exceptional quality products and award-winning support to a robust range of clients from top tier designers, popular blogs and apps, and online design communities, to global advertising agencies, artistic e-commerce meccas and cool brands like Red Bull, Nike, Diesel and Under Armour. Media Temple itself is powered by a team of 100+ dedicated employees, centralized in Los Angeles but working across time zones. We’re part of the GoDaddy family, providing us a vast network of internal resources to help our clients get the best service possible.","Los Angeles, California ; 6060 Center Dr., 5th Floor, Los Angeles, California 90045, US","201-500 employees","Privately Held","1998","Claudia Villar -- Product Manager at Media Temple ; Igor Zalar -- ; Doug Miles -- ; Kisha Kindle -- Customer Success Manager at (mt) Media Temple"
"https://grow.google","1.6.4 ; 1.6.6","65099","","","","","","","","","","","","","","","","","https://www.linkedin.com/company/google-grow-career-certificates","","","","","","","","","","","","","","","","","TRUE","","","","","","Google Career Certificates","","E-Learning","Google Career Certificates are part of Grow with Google, an initiative that draws on Google's 20-year history of building products, platforms, and services that help people and businesses grow. Through programs like these, we aim to help everyone – those who make up the workforce of today and the students who will drive the workforce of tomorrow.–","","2-10 employees","Educational Institution","","Isabel Díaz Alanís -- DS4A/ Empowerment Fellow | UX Designer in training | Hispanic Studies PhD ; Sydney Ojeikere -- Project Manager at Anheuser-Busch ; Jordan Erdman -- IT Support Student at Google Career Certificates ; Nararya Ahmad Dharmika, LCPC (Aryo) -- Experienced Human Capital | People Partner, Acquisition, and Experience | Certified Professional Coach | LCPC, CHRP"
"https://noticias.uol.com.br","1.4.5","64702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://app.pandadoc.com","1.5.0","64592","US","","NL ; bg ; ca ; cy ; da ; da-DK ; de ; de-CH ; de-DE ; de-de","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","GlobalSign Atlas R3 DV TLS CA H2 2021","TLS 1.3","1647150620","TRUE","TRUE","TRUE","","","","","","","APP.PANDADOC","","","","","","",""
"https://web.microsoftstream.com","1.5.3","64370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://www.poste.it","1.5.0 ; 1.5.5 ; 1.6.10 ; 1.6.5","64096","IT","","bg ; ca ; de ; de-DE ; en ; en-GB ; en-US ; en-us ; es ; fa","","","","","","","https://www.twitter.com/postenews","https://www.facebook.com/PosteItaliane","https://www.instagram.com/posteitaliane","","","","","https://www.linkedin.com/company/crova-spa","","Poste Italiane - Servizi postali, finanziari e assicurativi","Poste Italiane vi presenta l´offerta di prodotti e servizi postali, finanziari e assicurativi, disponibili online e negli uffici postali presenti in tutta Italia.","© Poste Italiane 2021 - Partita iva: 01114601006","2021","TRUE","","POSTE ITALIANE S.p.A.","IT","","ROMA","GlobalSign Extended Validation CA - SHA256 - G3","TLS 1.2","1648463412","","","TRUE","","","","","","Crova SpA","POSTE ITALIANE S.p.A.","Retail Apparel and Fashion","Crova SpA is an apparel & fashion company based out of Valenza, Piedmont, Italy.","Valenza, Piedmont ; Valenza, Piedmont 15048, IT","2-10 employees","","",""
"https://youtrack.jetbrains.com","1.6.10","63312","","","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","","R3","TLS 1.2","1639869310","TRUE","TRUE","TRUE","","","","","","","CHROMEWEBDATA","","","","","","",""
"https://app.activecollab.com","1.6.4","63223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://about.google","1.6.6","62785","US","CA","ar ; bg-BG ; bn ; ca ; cy ; da ; de ; de-AT ; de-DE ; de-de","press@google.com","","","+1-650-253-0000","","","https://www.twitter.com/google","https://www.facebook.com/Google","https://www.instagram.com/google","","","https://www.youtube.com/musicpremium","","https://www.linkedin.com/company/google","","Google - About Google, Our Culture & Company News","Stay up to date with Google company news and products. Discover stories about our culture, philosophy, and how Google technology is impacting others.","","","TRUE","","","","","","GTS CA 1C3","TLS 1.3","1646260820","FALSE","FALSE","TRUE","","","","","","","GOOGLE","","","","","","",""
"https://sg-files.hostinger.in","1.5.11","61420","IN","","ar ; ca ; cy ; da ; de ; en ; en-GB ; en-IE ; en-IN ; en-US","","","","","","","","","","","","","","","","Hostinger File Manager","","","","TRUE","","","","","","Sectigo RSA Domain Validation Secure Server CA","TLS 1.2","1648252799","TRUE","TRUE","TRUE","","","","","","","HOSTINGER","","","","","","",""
"https://app-smtp.sendinblue.com","1.3.0","61400","US","","ca ; cb ; co ; cy ; da-DK ; de ; de-DE ; de-de ; en ; en-AU","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1664409599","TRUE","TRUE","TRUE","","","","","","","APP.SENDINBLUE","","","","","","",""
"https://filemanager.ai","1.7.4","61052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","","","","","","","","","",""
"https://community.powerbi.com","1.7.4 ; 1.8.2","61051","","","","","","","","","","","","","","","","","https://www.linkedin.com/company/milwaukee-brew-city-pug ; https://www.linkedin.com/company/so-cal-power-bi","","","","","","","","","","","","","","","","","TRUE","","","","","","Milwaukee Brew City - Power Platform","","Information Technology and Services","NOTE: We are renaming from Power BI to Power Platform as we will be adding content from Power BI, Power Apps, Power Automate and Virtual Agents. Serving the Milwaukee area in Wisconsin, United States. Our objective is to provide a forum for Wisconsin professionals of all levels to network, ask questions, and share knowledge and expertise with other members about Power BI and applicable areas. This user group is community lead, meaning that all topics and PUG activities are chosen by the members attending. This group meets on the last Tuesday of each month, with some exceptions for holidays. Check out our calendar and we would love to see you at our next PUG meeting.","Milwaukee, Wisconsin ; 833 E Michigan St, Milwaukee, Wisconsin 53202, US","","Public Company","2015",""
"https://getsupport.apple.com","1.3.20","60576","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://us.etrade.com","1.4.0 ; 1.6.3 ; 1.2.16","60571","US","","EN-US ; KO ; ca ; cs ; cy ; da ; de ; de-DE ; en ; en-AU","","","","18003872331 ; 18008380908 ; 18554326834 ; 1-866-650-0003 ; +1-678-624-6950","","","https://www.twitter.com/etrade","https://www.facebook.com/ETRADE","https://www.instagram.com/etrade_financial","","","","","https://www.linkedin.com/company/etrade ; https://www.linkedin.com/company/etrade-advisor-services ; https://www.linkedin.com/company/etrade-bank-inc ; https://www.linkedin.com/company/e-trade-mortgage-corporation ; https://www.linkedin.com/company/e-trade-atm","","","","","","TRUE","","E*TRADE Financial Holdings, LLC","US","Delaware","New York","COMODO RSA Extended Validation Secure Server CA","TLS 1.2","1655423999","TRUE","TRUE","TRUE","","","","","","E*TRADE Advisor Services","E*TRADE Financial Holdings, LLC","Financial Services","E*TRADE Advisor Services is a provider of integrated technology, custody, and practice management support for registered investment advisors (RIAs). E*TRADE Advisor Services is dedicated to helping RIAs realize their full potential and provide them the support they need to manage their practices and clients’ financial futures.","Centennial, Colorado ; 7103 South Revere Parkway, Centennial, Colorado 80112, US","51-200 employees","Public Company","","Lindsay Faussone -- ; Erin Heft -- Relationship Manager II at Trust Company of America"
"https://www.borna.news","1.7.9","59608","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://services.gst.gov.in","1.5.6","59410","","","","","","","","","","","","","","","","","","","","","","","","","Goods And Services Tax Network","IN","","New Delhi","Entrust Certification Authority - L1M","TLS 1.2","1667124774","TRUE","TRUE","TRUE","","","","","","","","","","","","","",""
"https://docs.rackspace.com","1.8.2","58497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://www.datacamp.com","1.4.14","58326","","","","","","","","","","","","","","","","","https://www.linkedin.com/company/datacampinc ; https://www.linkedin.com/company/data-science-in-python","","","","","","","","","","","","","","","","","TRUE","","","","","","DataCamp","","E-Learning","Give your teams the 21st-century skills they need to work with data in the real world. DataCamp is the leading online platform designed to teach modern professionals the data skills they need at their own pace. From non-coding essentials to data science and machine learning, all taught by leading experts in the field. DataCamp Enterprise gives you the power to upskill everyone on your team to make better data-driven decisions—faster. Join more than 1,200 companies learning on DataCamp today.  We’re hiring! Join the DataCamp team: datacamp.com/jobs","New York, NY ; 350 5th Avenue, 77th fl, New York, NY 10118, US ; Martelarenlaan 38, Leuven, Flemish Brabant 3010, BE","51-200 employees","Privately Held","2014","Marcin G. -- ; Gill Van de Water -- IT Manager @ Datacamp ; Mina Badawi -- Customer Success Manager at DataCamp ; Sumit Kumar --"
"https://www.wantedly.com","1 ; 1.2.28","58196","","","","people-support@wantedly.com ; customer-relations@wantedly.com","people-support@wantedly.com ; customer-relations@wantedly.com","people-support@wantedly.com ; customer-relations@wantedly.com","","","","","","","","","","","https://www.linkedin.com/company/wantedly ; https://www.linkedin.com/company/bespo-inc ; https://www.linkedin.com/company/wantedlyhk","","","","","","","","","","","","","","","","","TRUE","","","","","","Wantedly Inc.","","Staffing and Recruiting","Founded in late 2010, Wantedly is a Tokyo based startup that enables companies and talent to discover, connect and engage with each other. We match passionate and driven talent with inspiring companies and help people strengthen and build upon their network. We spend up to 1/3 of our lives working, so let's spend that time on something we believe in. We are hiring! So come and join us as we create a world where work drives passion!","港区白金台, 東京都 ; 5-12-7 MG白金台ビル 4F, 港区白金台, 東京都 108-0071, JP","51-200 employees","Public Company","2011","Akitsugu Otani -- HR Manager - Wantedly, inc. (We're hiring!) ; Mizuki Iwaya -- Wantedly,Inc ; Yoshinori Kawasaki -- Software Engineer, CTO at Wantedly, Inc. (We're hiring!) ; 永島次朗 -- エンジニア - Wantedly,inc."
"https://www.bountysource.com","1.2.16","57753","","","","","","","","","","","","","","","","","https://www.linkedin.com/company/bountysource","","","","","","","","","","","","","","","","","TRUE","","","","","","Bountysource","","Software Development","Bountysource is the funding platform for open-source software. Users can improve the open-source projects they love by creating/collecting bounties and pledging to fundraisers. 'Bounties' are funded by users that want to see particular open issues or feature requests addressed. These users spread the word about the bounty, enticing developers to create a solution. Developers create solutions and submit them on Bountysource. Bountysource tracks these solutions, sees which one gets accepted by the open-source project, and then pays the bounty to the developer. 'Fundraisers' can be created by anyone. Open-source fundraisers are typically used to raise money for new projects, big updates to existing projects, or to raise money for bounties. The Fundraiser creator spreads the word about the Fundraiser to their communities. Anyone can make a pledge to a Fundraiser, helping it reach its funding goal in time.","San Francisco ; Bay Area, San Francisco, US","2-10 employees","Privately Held","2004","Nicolas Le Herissier -- Managing Director chez Bountysource @theblockchaingroup ; Soheil Sk -- Co-Founder & Chief Strategy Officer @The Blockchain Group | Chief Operating Officer @BountySource 🍄 We’re hiring! ; Rafael de Lucena Valle -- Software Engineer ; Ilan Mourlevat -- Chargé de Marketing Digital chez Bountysource"
"https://blog.google","1.6.4","57321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","","","","","","","","","",""
"https://flippa.com","1.2.32","56339","AU","","EN ; ar ; bg ; bs ; ca ; cy ; de ; en ; en-AE ; en-AU","Blake Hutchison -- #1 Marketplace to Buy & Sell Digital Real Estate - Sites, Stores, Apps and Online Businesses <blake.hutchison@flippa.com> ; Blake Hutchison -- #1 Marketplace to Buy & Sell Digital Real Estate - Sites, Stores, Apps and Online Businesses <blake@flippa.com> ; Amber Burke -- Business Development / Digital Asset Specialist <amber.burke@flippa.com>","Blake Hutchison -- #1 Marketplace to Buy & Sell Digital Real Estate - Sites, Stores, Apps and Online Businesses <blake.hutchison@flippa.com> ; Blake Hutchison -- #1 Marketplace to Buy & Sell Digital Real Estate - Sites, Stores, Apps and Online Businesses <blake@flippa.com> ; Amber Burke -- Business Development / Digital Asset Specialist <amber.burke@flippa.com>","Blake Hutchison -- #1 Marketplace to Buy & Sell Digital Real Estate - Sites, Stores, Apps and Online Businesses <blake.hutchison@flippa.com> ; Blake Hutchison -- #1 Marketplace to Buy & Sell Digital Real Estate - Sites, Stores, Apps and Online Businesses <blake@flippa.com> ; Amber Burke -- Business Development / Digital Asset Specialist <amber.burke@flippa.com>","","","","https://www.twitter.com/flippa","https://www.facebook.com/flippamarketplace","https://www.instagram.com/flippamarketplace","","","","","https://www.linkedin.com/company/flippa ; https://www.linkedin.com/company/fireflies---putuj-i-zaradi","","Buy and Sell Online Businesses, Websites, Apps & Domains - Flippa","Buy & Sell Online Businesses on the Flippa marketplace.","© 2022 Flippa.com Pty Ltd. All rights reserved.","2022","TRUE","","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1657324799","","","TRUE","","","","","","Flippa.com","FLIPPA MARKETPLACE","Internet","Founded in 2009, Flippa exists to support the small business ecosystem so that any business owner or buyer can sell or acquire a business. Flippa is the leading platform and network connecting online business owners with buyers all over the world. Flippa leverages more than 120,000 buyers representing $1.2bn in purchasing intent. Each month, over $41m worth of business value is listed for sale on Flippa and nearly 500,000 business owners and buyers visit Flippa to sell or buy businesses between the prices of $5,000 and $5,000,000. Owners of eCommerce, SaaS, Marketplace, Fulfilled by Amazon, Content, Advertising and other online businesses choose Flippa because it’s the easiest place to list and showcase, best place to connect and negotiate and the safest place to transact. Co-Founded by the Founders of 99Designs and SitePoint, Flippa aims to help small business owners find their exit, in an easy to use and safe environment.","Fitzroy, Victoria ; 110 Johnston St, Fitzroy, Victoria 3065, AU","11-50 employees","Privately Held","2009","Blake Hutchison -- #1 Marketplace to Buy & Sell Digital Real Estate - Sites, Stores, Apps and Online Businesses ; Rodolfo C. Burla de Aguiar -- Senior Software Engineer at Flippa ; Amber Burke -- Business Development / Digital Asset Specialist ; Rebecca O’Connell -- Head of People & Culture, Flippa.com"
"https://ionicframework.com","1.2.18 ; 1.6.8","56125","US","","ar ; bg ; cy ; de-DE ; en ; en-CA ; en-GB ; en-IN ; en-US ; en-us","devrel@ionic.io","","","","","","https://www.twitter.com/Ionicframework ; https://www.twitter.com/IonicFramework ; https://www.twitter.com/ionicframework","https://www.facebook.com/ionicframework","https://www.instagram.com/ionicframework","","","","","https://www.linkedin.com/company/drifty-co-","","Cross-Platform Mobile App Development: Ionic Framework","Ionic Framework's app development platform builds amazing cross-platform mobile, web, and desktop apps all with one shared code base and open-web standards.","©2020 Ionic","2020","TRUE","Organization","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1654041599","TRUE","TRUE","TRUE","UA-44023830","","","","","","IONIC FRAMEWORK","","","","","","",""
"https://www.intesasanpaolo.com","1.4.7 ; 1.6.3","55132","IT","","IT ; ca ; ch-DE ; cy ; de ; en ; en-GB ; en-IT ; en-US ; en-gb","dpo@intesasanpaolo.com ; info@intesasanpaolo.com ; artific_intellig_lab.58036@intesasanpaolo.com ; dpo@intesasanpaolo.com ; Guido Bolognesi -- IT Security <guido.bolognesi@intesasanpaolo.com> ; Andrea Musu <andrea.musu@intesasanpaolo.com>","info@intesasanpaolo.com ; artific_intellig_lab.58036@intesasanpaolo.com ; dpo@intesasanpaolo.com ; Guido Bolognesi -- IT Security <guido.bolognesi@intesasanpaolo.com> ; Andrea Musu <andrea.musu@intesasanpaolo.com>","artific_intellig_lab.58036@intesasanpaolo.com ; dpo@intesasanpaolo.com ; Guido Bolognesi -- IT Security <guido.bolognesi@intesasanpaolo.com> ; Andrea Musu <andrea.musu@intesasanpaolo.com>","+39 011 8019.200 ; +39 0287109001","","","https://www.twitter.com/IntesaSP_Help","https://www.facebook.com/IntesaSanpaolo","","","","","","https://www.linkedin.com/company/164437 ; https://www.linkedin.com/company/freelance-at-banca-intesa-sanpaolo-at-coworker-tecnocube-s.r.l. ; https://www.linkedin.com/company/cassa-di-risparmio-delle-provincie-lombarde-cariplo-","","Banca Intesa Sanpaolo - Conto Corrente per Famiglie, Giovani e Aziende","Visita il sito Intesasanpaolo.com e scopri la tua nuova banca online: un mondo di vantaggi e servizi che renderanno la tua vita più semplice. Conto Corrente per Famiglie, Giovani e Aziende.","","","TRUE","Corporation ; ContactPoint ; PostalAddress ; FAQPage ; Question","INTESA SANPAOLO SPA","IT","","Torino","GlobalSign Extended Validation CA - SHA256 - G3","TLS 1.2","1648388373","TRUE","TRUE","TRUE","","","","","","Head of Data Technology Office at Intesa Sanpaolo","INTESA SANPAOLO SPA","Banking","Intesa Sanpaolo è il gruppo bancario nato dalla fusione di Banca Intesa e Sanpaolo IMI, due grandi realtà bancarie italiane caratterizzate da valori comuni che si sono aggregate per crescere, per servire meglio le famiglie e per contribuire ulteriormente allo sviluppo delle imprese e alla crescita del paese. Intesa Sanpaolo si colloca tra i primissimi gruppi bancari dell'eurozona con una capitalizzazione di mercato di 36,8 miliardi di euro(1). Intesa Sanpaolo è leader in Italia in tutti i settori di attività (retail, corporate e wealth management). Il Gruppo offre i propri servizi a 11,1 milioni di clienti avvalendosi di una rete di circa 4.000 sportelli presenti su tutto il territorio nazionale con quote di mercato non inferiori al 12% nella maggior parte delle regioni. Intesa Sanpaolo ha una presenza selettiva in Europa centro-orientale e nel Medio Oriente e Nord Africa, grazie a circa 1.200 sportelli e 7,8 milioni di clienti delle banche controllate operanti nel commercial banking in 12 Paesi. Vanta inoltre una rete internazionale specializzata nel supporto alla clientela corporate, che presidia 29 Paesi, in particolare il Medio Oriente e Nord Africa e le aree in cui si registra il maggior dinamismo delle imprese italiane, come Stati Uniti, Brasile, Russia, India e Cina.","","2-10 employees","Public Company","","Simonetti Mauro -- Informatico presso Freelance at Banca Intesa SanPaolo at coworker TecnoCube S.r.l. ; Montalbano Monica -- ragioniera/ personal trainer presso Freelance at Banca Intesa SanPaolo at coworker TecnoCube S.r.l. ; Maurizio Grifalconi -- p.E. presso Freelance at Banca Intesa SanPaolo at coworker Engineering M:O ; germana d'alessandro -- Comunicatore d'impresa, giornalista"
